Trade_Date,ISIN,Security_Des,PX_Bid
2020-05-14,US900123BB58,TURKEY 7 1/4 03/05/38,91
2020-05-14,US900123BG46,TURKEY 6 3/4 05/30/40,84.75
2020-05-14,US900123BJ84,TURKEY 6 01/14/41,78.22
2020-05-14,US900123BZ27,TURKEY 6 1/4 09/26/22,99.78
2020-05-14,US900123CA66,TURKEY 3 1/4 03/23/23,92.09
2020-05-14,US900123CB40,TURKEY 4 7/8 04/16/43,70.88
2020-05-14,US900123CF53,TURKEY 5 3/4 03/22/24,95.97
2020-05-14,US900123CG37,TURKEY 6 5/8 02/17/45,83
2020-05-14,US900123CJ75,TURKEY 4 1/4 04/14/26,84.75
2020-05-14,US900123CK49,TURKEY 4 7/8 10/09/26,86.38
2020-05-14,US900123CL22,TURKEY 6 03/25/27,91
2020-05-14,US900123CM05,TURKEY 5 3/4 05/11/47,74
2020-05-14,US900123CP36,TURKEY 5 1/8 02/17/28,85.59
2020-05-14,US900123CQ19,TURKEY 6 1/8 10/24/28,89.69
2020-05-14,US900123CR91,TURKEY 7 1/4 12/23/23,100.44
2020-05-14,US900123CT57,TURKEY 7 5/8 04/26/29,96.34
2020-05-14,US900123CV04,TURKEY 6.35 08/10/24,97.22
2020-05-14,US900123CW86,TURKEY 5.6 11/14/24,94.19
2020-05-14,US900123CX69,TURKEY 4 1/4 03/13/25,87.84
2020-05-14,US900123CY43,TURKEY 5 1/4 03/13/30,81.22
2020-05-14,US91086QAG38,MEX 8.3 08/15/31,134.72
2020-05-14,US91086QAS75,MEX 6 3/4 09/27/34,121.09
2020-05-14,US91086QAV05,MEX 6.05 01/11/40,111.44
2020-05-14,US91086QAZ19,MEX 5 3/4 10/12/10,98.72
2020-05-14,US91086QBB32,MEX 4 3/4 03/08/44,95.53
2020-05-14,US91086QBC15,MEX 4 10/02/23,103.78
2020-05-14,US91086QBE70,MEX 5.55 01/21/45,107.03
2020-05-14,US91086QBF46,MEX 4.6 01/23/46,93.69
2020-05-14,US91086QBG29,MEX 4 1/8 01/21/26,103
2020-05-14,US91087BAA89,MEX 3.6 01/30/25,102.19
2020-05-14,US91087BAB62,MEX 4.35 01/15/47,90.78
2020-05-14,US91087BAC46,MEX 4.15 03/28/27,101.94
2020-05-14,US91087BAD29,MEX 4.6 02/10/48,93.4
2020-05-14,US91087BAE02,MEX 3 3/4 01/11/28,98.28
2020-05-14,US91087BAF76,MEX 4 1/2 04/22/29,102.06
2020-05-14,US91087BAG59,MEX 4 1/2 01/31/50,93.1
2020-05-14,US91087BAH33,MEX 3 1/4 04/16/30,92.3
2020-05-14,US91087BAJ98,MEX 3.9 04/27/25,102.8
2020-05-14,US91087BAK61,MEX 4 3/4 04/27/32,102
2020-05-14,US91087BAL45,MEX 5 04/27/51,97.7
2020-05-14,US917288BK78,URUGUA 4 3/8 01/23/31,110.28
2020-05-14,US922646AS37,VENZ 9 1/4 09/15/27,6
2020-05-14,USG13201AA91,MINASG 5.333 02/15/28,99.75
2020-05-14,USG8189YAB05,SINOPE 3.9 05/17/22,103.94
2020-05-14,USG8189YAC87,SINOPE 4 7/8 05/17/42,123.87
2020-05-14,USG82003AE76,SINOPE 4 3/8 04/10/24,109
2020-05-14,USG8200QAB26,SINOPE 4 3/8 10/17/23,108.3
2020-05-14,USG82016AL31,SINOPE 2.95 11/12/29,103.31
2020-05-14,USG8201JAC56,SINOPE 3 1/4 04/28/25,105.75
2020-05-14,USG8201NAC68,SINOPE 3 5/8 04/12/27,107.81
2020-05-14,USG8201NAG72,SINOPE 2 1/2 09/13/22,101.59
2020-05-14,USG8449VAB20,CHGRID 3 1/8 05/22/23,104.19
2020-05-14,USG8449WAC85,CHGRID 4 1/8 05/07/24,108.75
2020-05-14,USG8450LAG98,CHGRID 2 3/4 05/04/22,101.97
2020-05-14,USG8450LAJ38,CHGRID 3 1/2 05/04/27,108.56
2020-05-14,USG8850LAC49,YANTZE 3.15 06/02/26,106.22
2020-05-14,USP01012AN67,ELSALV 7.65 06/15/35,77.25
2020-05-14,USP01012CA29,ELSALV 7.1246 01/20/50,74.56
2020-05-14,USP14486AJ63,BNDES 5 3/4 09/26/23,104.63
2020-05-14,USP14517AA73,BNCE 4 3/8 10/14/25,99.84
2020-05-14,USP17625AC16,VENZ 12 3/4 08/23/22,6
2020-05-14,USP29595AB42,CFELEC 4 3/4 02/23/27,99.75
2020-05-14,USP30179AM09,CFELEC 4 7/8 01/15/24,101.94
2020-05-14,USP3143NAW40,CDEL 4 1/2 09/16/25,108.19
2020-05-14,USP3143NAY06,CDEL 3 5/8 08/01/27,102.78
2020-05-14,USP3143NAZ70,CDEL 4 1/2 08/01/47,105.09
2020-05-14,USP3143NBB93,CDEL 4 3/8 02/05/49,103.75
2020-05-14,USP3143NBE33,CDEL 3 09/30/29,97.75
2020-05-14,USP3143NBF08,CDEL 3.7 01/30/50,92.38
2020-05-14,USP3143NBH63,CDEL 3.15 01/14/30,98.28
2020-05-14,USP3579EAS65,DOMREP 5 7/8 04/18/24,99.47
2020-05-14,USP3579EAY34,DOMREP 7.45 04/30/44,94.47
2020-05-14,USP3579EBD87,DOMREP 5 1/2 01/27/25,96.56
2020-05-14,USP3579EBE60,DOMREP 6.85 01/27/45,89.84
2020-05-14,USP3579EBK21,DOMREP 6 7/8 01/29/26,99.78
2020-05-14,USP3579EBV85,DOMREP 5.95 01/25/27,95.25
2020-05-14,USP3579EBY25,DOMREP 6 1/2 02/15/48,87.53
2020-05-14,USP3579ECB13,DOMREP 6 07/19/28,94.22
2020-05-14,USP3579ECE51,DOMREP 6.4 06/05/49,85.53
2020-05-14,USP3579ECF27,DOMREP 4 1/2 01/30/30,86.63
2020-05-14,USP3579ECG00,DOMREP 5 7/8 01/30/60,80.9
2020-05-14,USP3699PGB78,COSTAR 4 1/4 01/26/23,86.97
2020-05-14,USP3699PGH49,COSTAR 7 04/04/44,72.63
2020-05-14,USP3699PGJ05,COSTAR 7.158 03/12/45,73.44
2020-05-14,USP3699PGK77,COSTAR 6 1/8 02/19/31,77.09
2020-05-14,USP3772NHK11,COLOM 2 5/8 03/15/23,98.69
2020-05-14,USP37878AC26,BOLIVI 4 1/2 03/20/28,82
2020-05-14,USP5015VAJ54,GUATEM 6 1/8 06/01/50,109.69
2020-05-14,USP6629MAD40,MEXCAT 5 1/2 07/31/47,80
2020-05-14,USP75744AB11,PARGUY 6.1 08/11/44,111.44
2020-05-14,USP7807HAM71,PDVSA 12 3/4 02/17/22,3.75
2020-05-14,USP7807HAP03,PDVSA 9 11/17/21,3.75
2020-05-14,USP7807HAQ85,PDVSA 9 3/4 05/17/35,3.75
2020-05-14,USP7807HAR68,PDVSA 6 11/15/26,3.75
2020-05-14,USP7807HAT25,PDVSA 6 05/16/24,3.75
2020-05-14,USP7808BAA54,PETRPE 4 3/4 06/19/32,99.4
2020-05-14,USP7808BAB38,PETRPE 5 5/8 06/19/47,104
2020-05-14,USP78625DW03,PEMEX 6.49 01/23/27,81.97
2020-05-14,USP78625DX85,PEMEX 6.84 01/23/30,79.94
2020-05-14,USP78625DY68,PEMEX 7.69 01/23/50,76.35
2020-05-14,USP78625EA73,PEMEX 5.95 01/28/31,74.4
2020-05-14,USP78625EB56,PEMEX 6.95 01/28/60,71.19
2020-05-14,USP93960AG08,TRITOB 4 1/2 08/04/26,95.84
2020-05-14,USQ25738AA54,CNOOC 4 1/2 10/03/23,108.63
2020-05-14,USY2029SAH77,SRILAN 5 7/8 07/25/22,53.13
2020-05-14,USY20721AE96,INDON 8 1/2 10/12/35,146.88
2020-05-14,USY20721AJ83,INDON 6 5/8 02/17/37,127.75
2020-05-14,USY20721AL30,INDON 7 3/4 01/17/38,141.5
2020-05-14,USY20721BB49,INDON 5 1/4 01/17/42,114.13
2020-05-14,USY20721BD05,INDON 3 3/8 04/15/23,101.97
2020-05-14,USY20721BE87,INDON 4 5/8 04/15/43,106.63
2020-05-14,USY20721BG36,INDON 4 1/8 01/15/25,105.31
2020-05-14,USY20721BH19,INDON 5 3/8 10/17/23,108.59
2020-05-14,USY20721BJ74,INDON 5 7/8 01/15/24,110.63
2020-05-14,USY20721BK48,INDON 6 3/4 01/15/44,136
2020-05-14,USY20721BM04,INDON 5 1/8 01/15/45,113.38
2020-05-14,USY20721BN86,INDON 4 3/4 01/08/26,108.81
2020-05-14,USY20721BP35,INDON 5.95 01/08/46,126
2020-05-14,USY20721BQ18,INDON 4.35 01/08/27,106.94
2020-05-14,USY20721BR90,INDON 5 1/4 01/08/47,115.97
2020-05-14,USY20721BT56,INDON 3.85 07/18/27,104.06
2020-05-14,USY20721BU20,INDON 4 3/4 07/18/47,108.84
2020-05-14,USY23862AF56,EXIMCH 3 5/8 07/31/24,107.42
2020-05-14,USY54788AA57,MALAYS 3.179 04/27/26,107
2020-05-14,USY5749LAA99,MALAYS 3.043 04/22/25,105.38
2020-05-14,USY68856AN67,PETMK 3 1/2 03/18/25,105.66
2020-05-14,USY68856AQ98,PETMK 4 1/2 03/18/45,113.72
2020-05-14,USY7083VAD11,PSALM 7.39 12/02/24,119.34
2020-05-14,USY7133MAC39,PLBIIJ 4 1/4 05/05/25,99.09
2020-05-14,USY7138AAD29,PERTIJ 6 05/03/42,106.31
2020-05-14,USY7138AAE02,PERTIJ 4.3 05/20/23,102.22
2020-05-14,USY7138AAF76,PERTIJ 5 5/8 05/20/43,101.78
2020-05-14,USY7140WAB47,IDASAL 5.71 11/15/23,103.69
2020-05-14,USY7140WAC20,IDASAL 6.53 11/15/28,106.88
2020-05-14,USY8137FAE89,SRILAN 6.85 11/03/25,48.25
2020-05-14,USY8137FAF54,SRILAN 6.825 07/18/26,48.25
2020-05-14,USY8137FAH11,SRILAN 6.2 05/11/27,48.25
2020-05-14,USY8137FAK40,SRILAN 5 3/4 04/18/23,50.38
2020-05-14,USY8137FAL23,SRILAN 6 3/4 04/18/28,48.13
2020-05-14,USY8137FAN88,SRILAN 6.85 03/14/24,49.5
2020-05-14,USY8137FAP37,SRILAN 7.85 03/14/29,48
2020-05-14,USY8137FAR92,SRILAN 7.55 03/28/30,48.13
2020-05-14,USY9384RAA87,VIETNM 4.8 11/19/24,104.79
2020-05-14,XS0088543193,RUSSIA 12 3/4 06/24/28,169.8
2020-05-14,XS0113419690,QATAR 9 3/4 06/15/30,160.03
2020-05-14,XS0114288789,RUSSIA 7 1/2 03/31/30,115.05
2020-05-14,XS0240295575,IRAQ 5.8 01/15/28,82.28
2020-05-14,XS0294364954,PDVSA 5 3/8 04/12/27,3.75
2020-05-14,XS0294367205,PDVSA 5 1/2 04/12/37,3.5
2020-05-14,XS0468535637,QATAR 6.4 01/20/40,142.38
2020-05-14,XS0496488395,IVYCST 5 3/4 12/31/32,92.56
2020-05-14,XS0501194756,ARGENT 8.28 12/31/33,36.19
2020-05-14,XS0559237796,LEBAN 6.1 10/04/22,18.05
